code,lat,lon
YAC,51.7272,-91.8244
YACD,-24.2695,145.4886
YACI,-25.2109,148.6684
YACR,-22.4732,149.1563
YACS,-31.4167,141.9000
YAD,53.5717,-76.1964
YADA,-25.8949,144.5698
YADD,-31.8138,125.9197
YADE,-21.9431,148.2844
YADG,-35.2888,138.4942
YADL,-15.5162,123.1540
YADM,-21.2750,146.9897
YADN,-25.0325,132.2748
YADO,-25.4078,135.2908
YADR,-26.6632,150.1944
YADS,-26.4890,139.2599
YADU,-31.6525,150.0405
YADY,-35.9978,148.7960
YAE,60.2550,90.1950
YAG,48.6557,-93.4435
YAGD,-18.5087,139.8821
YAGL,-27.4814,151.7960
YAGN,-12.1456,142.1494
YAH,53.7547,-73.6753
YAHD,-23.3808,117.0256
YAI,-36.5825,-72.0314
YAIR,-29.3963,149.8700
YAJ,48.7953,-123.1818
YAK,22.3242,-98.1646
YAKG,-27.9467,134.7450
YAL,50.5822,-126.9160
YALA,-27.3343,133.6277
YALC,-22.8020,134.4036
YALD,-19.2908,136.0790
YALG,-18.6947,138.5277
YALH,-24.7123,144.2909
YALM,-24.2653,134.4029
YALN,-30.3883,142.6252
YALP,-20.9849,137.8329
YALR,-22.6529,133.3472
YALX,-19.0602,136.7100
YALY,-22.4833,139.6330
YAM,46.4832,-84.5085
YAMB,-27.6354,152.7112
YAMC,-22.9579,145.2495
YAMJ,-21.6550,135.2310
YAMK,-30.4383,137.1370
YAML,-17.9548,139.7598
YAMM,-21.7383,135.2420
YAMN,-32.5375,137.6933
YAMO,-21.9436,146.6333
YAMT,-26.0974,131.2027
YAN,0.7830,24.4670
YAND,-21.6667,140.9830
YANG,-23.1356,118.7072
YANJ,-26.1000,130.4000
YANK,-28.8968,136.1708
YANL,-18.0181,135.5351
YANN,-21.8317,133.1250
YANW,-21.2000,136.4511
YAO,3.8360,11.5235
YAOC,-27.6678,150.9329
YAOR,-21.6500,139.1830
YAP,-4.6281,141.0942
YAPA,-19.2681,121.5113
YAPH,-23.6528,146.5827
YAPO,-38.7749,143.6612
YAQ,48.8167,-123.6084
YAQA,-25.5289,152.5700
YAR,53.5717,-76.1964
YARA,-37.3100,142.9887
YARC,-13.4363,142.9289
YARD,-21.6767,136.6780
YARE,-25.8389,147.4122
YARG,-16.6369,128.4514
YARI,-21.6667,141.5670
YARK,-30.4067,139.3460
YARL,-34.4113,146.8588
YARM,-30.5281,151.6170
YARN,-24.0916,132.2712
YARP,-22.3167,135.7000
YARS,-34.4472,137.8883
YARY,-26.6964,141.0487
YAS,-6.6015,146.1813
YASF,-29.3171,151.0562
YASS,-34.8867,149.0150
YAT,52.9275,-82.4319
YATL,-23.2553,136.3890
YATN,-17.2564,145.5115
YATR,-37.1833,143.4000
YATY,-28.2167,119.2500
YAU,61.6622,-73.3214
YAUA,-25.7550,146.5870
YAUG,-34.3286,115.1570
YAUL,-27.9778,152.5638
YAUR,-13.3540,141.7200
YAUS,-20.5000,137.7500
YAUV,-15.6906,130.0088
YAV,48.8522,-123.3020
YAVD,-20.0333,137.5170
YAVM,-36.5667,144.5500
YAWA,-4.1003,142.1351
YAWT,-24.2022,151.8925
YAX,53.8492,-89.5794
YAY,51.3919,-56.0832
YAYE,-25.1859,130.9770
YAYR,-19.5958,147.3245
YAZ,49.0798,-125.7756
YBA,51.2082,-115.5406
YBAB,-24.1936,149.8432
YBAD,-30.9552,149.0920
YBAF,-27.5724,153.0042
YBAH,-16.1333,135.4670
YBAL,-32.3468,123.6149
YBAN,-16.7415,125.9056
YBAO,-35.4380,149.8444
YBAR,-23.5663,145.3021
YBAS,-23.8066,133.9034
YBAU,-10.1495,142.1737
YBAW,-20.4958,138.4747
YBB,68.5357,-89.8055
YBBA,-30.3937,150.5977
YBBC,-20.9446,120.1650
YBBE,-27.3284,117.6718
YBBL,-27.4177,115.8344
YBBN,-27.3842,153.1170
YBBO,-30.4031,135.4820
YBBT,-36.1386,143.7230
YBC,49.1325,-68.2044
YBCB,-30.8214,117.8672
YBCG,-28.1660,153.5066
YBCH,-36.3933,146.6964
YBCK,-24.4317,145.4297
YBCL,-30.0354,149.3733
YBCM,-27.3907,152.4665
YBCR,-13.0566,131.0288
YBCS,-16.8789,145.7495
YBCV,-26.4133,146.2620
YBDF,-17.2867,127.4630
YBDG,-36.7394,144.3300
YBDI,-40.3187,147.8896
YBDP,-41.0238,147.4168
YBDS,-30.2889,134.5283
YBDU,-18.3845,129.4376
YBDV,-25.8975,139.3480
YBDX,-22.8633,114.9630
YBE,59.5614,-108.4810
YBEB,-17.5450,128.3050
YBEC,-30.4749,117.8799
YBEE,-30.1906,139.5553
YBEF,-37.4500,143.2500
YBEG,-19.6533,146.2937
YBEL,-42.3695,147.0295
YBEO,-25.6948,140.7383
YBEU,-35.9500,142.4170
YBEV,-32.1333,116.9500
YBEW,-31.9167,144.6456
YBF,48.8360,-125.1375
YBFR,-41.2590,144.8861
YBFT,-37.4950,143.4300
YBG,48.3301,-70.9920
YBGB,-17.0165,122.6464
YBGD,-22.5411,117.2694
YBGI,-31.0667,125.6670
YBGO,-20.1483,127.9739
YBGR,-36.6196,143.9521
YBGT,-25.3700,143.7730
YBGY,-29.5050,150.1920
YBH,50.9179,-127.9372
YBHB,-43.4213,146.1621
YBHI,-32.0014,141.4720
YBHK,-21.2667,139.7170
YBHL,-31.3403,116.1880
YBHM,-20.3581,148.9520
YBHN,-27.6537,152.3077
YBI,53.4698,-55.7875
YBIA,-29.8152,150.5344
YBIC,-13.7808,136.2017
YBID,-34.3026,149.3577
YBIE,-24.3461,139.4600
YBII,-16.7237,135.7369
YBIL,-19.5667,127.6670
YBIN,-25.5213,152.0463
YBIR,-35.9997,142.9170
YBIU,-30.5927,116.7793
YBIZ,-14.7403,144.1194
YBJ,50.2837,-62.8100
YBJW,-27.6667,121.6000
YBK,64.2989,-96.0778
YBKE,-30.0392,145.9520
YBKS,-19.7092,135.8190
YBKT,-17.7486,139.5340
YBL,-3.4625,141.9559
YBLA,-36.5519,146.0070
YBLB,-26.8214,114.6112
YBLC,-30.5350,139.3370
YBLD,-31.8231,116.7993
YBLE,-24.3208,150.5096
YBLG,-28.9819,140.8577
YBLH,-27.0113,142.9582
YBLI,-30.3307,152.4583
YBLL,-28.0512,147.4818
YBLM,-31.1186,138.7260
YBLN,-33.6872,115.4003
YBLO,-34.3575,150.1664
YBLP,-19.1873,146.4948
YBLT,-37.5117,143.7910
YBLU,-27.6128,120.5939
YBMA,-20.6664,139.4885
YBMD,-15.8736,145.3300
YBMI,-28.7284,149.5952
YBMK,-21.1708,149.1826
YBMM,-36.2500,144.6330
YBMR,-34.2347,140.4768
YBMY,-14.5195,132.8818
YBNA,-28.8332,153.5615
YBNC,-21.8000,145.0830
YBND,-34.1742,148.4719
YBNI,-13.1981,136.2270
YBNM,-17.9188,136.8977
YBNR,-18.8956,128.9419
YBNS,-37.8875,147.5694
YBNY,-18.8696,134.4947
YBO,56.9667,-130.2500
YBOA,-28.0179,152.6759
YBOC,-32.8899,138.3664
YBOD,-26.3000,143.3830
YBOG,-30.7167,150.0500
YBOI,-9.2328,142.2180
YBOK,-27.4093,151.7367
YBOM,-36.9050,149.1820
YBOP,-33.9000,116.4670
YBOR,-36.2681,140.7220
YBOT,-27.2693,146.9018
YBOU,-22.9133,139.9000
YBOV,-31.6394,129.0120
YBOY,-27.7500,119.9000
YBP,28.8584,104.5262
YBPI,-20.8046,149.2799
YBPN,-20.4944,148.5536
YBQ,48.9700,-123.6640
YBR,49.9100,-99.9519
YBRA,-36.9669,147.6991
YBRC,-21.5422,133.8720
YBRJ,-30.1590,148.9747
YBRK,-23.3800,150.4754
YBRL,-16.0753,136.3020
YBRM,-17.9492,122.2283
YBRN,-34.6248,143.5771
YBRO,-31.8875,118.1151
YBRS,-38.2561,144.4279
YBRU,-18.6375,135.9384
YBRW,-29.9758,146.8144
YBRY,-22.6739,119.1661
YBS,52.6067,-90.3769
YBSG,-12.6239,142.0870
YBSP,-23.5167,133.8495
YBSR,-25.9867,128.2880
YBSS,-37.7333,144.4217
YBSU,-26.5933,153.0832
YBT,57.8894,-101.6790
YBTD,-23.3658,141.5629
YBTH,-33.4068,149.6512
YBTI,-11.7650,130.6158
YBTK,-17.0867,139.5658
YBTL,-19.2529,146.7665
YBTN,-30.5246,132.6753
YBTR,-23.6031,148.8070
YBTS,-19.4333,145.8500
YBTT,-31.3766,147.6068
YBTV,-12.6592,142.6750
YBU,-3.9673,141.1917
YBUA,-21.9667,148.5330
YBUD,-24.9050,152.3226
YBUG,-28.5000,119.7330
YBUL,-30.1845,134.9052
YBUN,-33.3781,115.6769
YBUO,-28.5207,142.9599
YBUP,-38.0167,145.7500
YBUT,-31.7645,149.4243
YBUX,-17.6500,143.8000
YBUY,-36.1342,149.1320
YBV,52.3589,-97.0183
YBVA,-34.0910,138.3398
YBVL,-31.5865,150.1745
YBVY,-15.4667,129.7670
YBW,48.7500,-123.2330
YBWG,-27.3656,121.0360
YBWI,-20.5956,147.0955
YBWL,-12.1396,142.6142
YBWM,-16.8808,143.4790
YBWN,-20.0180,148.2152
YBWO,-22.4641,144.9978
YBWP,-12.6775,141.9226
YBWR,-17.3883,144.1690
YBWT,-18.0833,138.2750
YBWW,-27.5583,151.7933
YBWX,-20.8644,115.4061
YBX,51.4436,-57.1853
YBXH,-37.8673,141.7020
YBY,54.3042,-110.7440
YBYA,-25.5333,118.7330
YBYD,-22.2667,119.8830
YBYI,-43.2342,147.3800
YBYL,-29.2183,152.6161
YBYR,-30.6582,146.3947
YBYS,-16.7328,125.4391
YBYW,-25.4500,145.5830
YCA,49.6792,-124.9806
YCAB,-27.0760,152.9874
YCAC,-17.6070,131.5490
YCAE,-41.9672,147.5305
YCAG,-32.2805,125.4779
YCAH,-31.7739,149.6153
YCAI,-30.1203,120.5713
YCAJ,-18.7000,125.9000
YCAL,-37.1342,144.1582
YCAM,-21.8750,140.9000
YCAN,-12.3549,132.9450
YCAR,-24.8843,113.6664
YCAS,-28.8813,153.0607
YCB,69.1081,-105.1380
YCBA,-31.5383,145.7940
YCBB,-31.3325,149.2670
YCBE,-19.4794,140.9270
YCBG,-42.8275,147.4783
YCBN,-40.3905,148.0169
YCBO,-35.7567,136.5980
YCBP,-29.0383,134.7222
YCBR,-29.5232,148.5782
YCC,45.0926,-74.5677
YCCA,-26.7719,150.6176
YCCF,-16.6877,135.7301
YCCK,-20.6508,135.5850
YCCT,-10.0501,143.0700
YCCY,-20.6686,140.5040
YCD,49.0550,-123.8699
YCDB,-31.0534,135.8644
YCDE,-38.3234,143.0566
YCDH,-27.9073,134.0564
YCDO,-33.0656,147.2132
YCDR,-26.8034,153.1050
YCDS,-25.2531,152.3354
YCDT,-21.9667,138.6170
YCDU,-32.1306,133.7100
YCDV,-25.1083,146.8330
YCE,43.2856,-81.5083
YCEE,-33.7097,136.5050
YCEL,-23.0951,148.0062
YCEM,-37.7277,145.4084
YCES,-38.1483,144.2580
YCF,50.0630,-124.9300
YCFD,-17.0217,131.3270
YCFH,-27.0183,138.8920
YCFL,-14.9708,145.3117
YCFN,-27.9275,151.8482
YCFS,-30.3206,153.1160
YCG,49.2964,-117.6320
YCGH,-20.1333,140.6830
YCGI,-25.7975,122.9422
YCGL,-24.6853,147.1570
YCGO,-17.1384,144.5285
YCH,47.0078,-65.4492
YCHB,-28.4301,152.0890
YCHI,-13.2878,136.3548
YCHK,-22.3543,119.6426
YCHL,-36.2500,143.3000
YCHR,-31.7000,134.8330
YCHT,-20.0431,146.2730
YCIG,-32.3380,117.8274
YCIN,-17.5814,123.8283
YCJU,-18.6852,144.7483
YCK,67.0202,-126.1284
YCKA,-29.4767,137.0880
YCKD,-40.5187,148.1259
YCKI,-11.1650,132.4830
YCKN,-15.4436,145.1832
YCKY,-32.0427,126.0912
YCL,47.9908,-66.3303
YCLA,-33.4069,143.9400
YCLB,-34.9926,138.9272
YCLE,-37.2433,140.4450
YCLG,-30.8973,121.1950
YCLM,-29.4784,148.7865
YCLQ,-16.4012,122.9321
YCLT,-34.8833,149.4170
YCLY,-34.8022,145.8467
YCM,43.1916,-79.1717
YCMB,-27.7200,151.8732
YCMH,-31.6650,152.7420
YCMK,-18.8578,145.4765
YCMM,-34.2531,135.7096
YCMT,-22.7731,147.6210
YCMU,-28.0300,145.6220
YCMW,-19.9117,138.1250
YCN,49.1056,-81.0136
YCNA,-31.2908,141.4520
YCNF,-21.6717,121.5870
YCNG,-36.8200,140.2730
YCNH,-29.6837,115.8937
YCNK,-32.7875,151.3420
YCNM,-30.9809,148.3778
YCNN,-31.0167,123.1670
YCNO,-35.3138,145.1062
YCNQ,-37.2772,140.8118
YCNR,-37.5167,149.1670
YCNS,-22.1333,132.5330
YCNX,-29.0952,150.7758
YCNY,-18.7593,138.7097
YCO,67.8164,-115.1431
YCOD,-26.7453,140.6380
YCOE,-13.7611,143.1133
YCOF,-34.5890,135.5091
YCOG,-20.6833,119.6670
YCOH,-35.8265,144.2138
YCOI,-33.3667,116.2170
YCOL,-37.6000,141.7000
YCOM,-36.3004,148.9724
YCOO,-12.9033,132.5320
YCOR,-35.9947,146.3570
YCOS,-27.9860,122.9049
YCOY,-23.1289,113.7806
YCPD,-11.2983,131.8270
YCPG,-20.9500,120.0330
YCPH,-27.9495,134.3358
YCPK,-33.6286,149.1257
YCPN,-18.7185,144.3130
YCPR,-20.9772,116.2750
YCPT,-31.3083,137.4434
YCPX,-12.5859,131.3087
YCQ,55.6872,-121.6270
YCR,54.6098,-97.7624
YCRA,-30.4583,147.7080
YCRD,-35.1843,149.4857
YCRE,-38.0426,143.6502
YCRG,-36.1828,147.8880
YCRK,-18.8728,125.9340
YCRL,-34.5000,149.4614
YCRN,-41.1612,147.0151
YCRT,-32.4167,138.5170
YCRY,-18.2250,142.2580
YCS,63.3469,-90.7311
YCSI,-32.0022,149.9610
YCSK,-66.2881,110.7575
YCSL,-24.6522,148.4697
YCSP,-25.3339,131.7593
YCST,-35.6284,140.2047
YCSV,-20.5967,147.8600
YCT,52.0750,-111.4450
YCTA,-29.1430,150.7231
YCTC,-22.8183,122.5848
YCTH,-21.9667,140.3000
YCTI,-16.0959,123.6107
YCTM,-34.6243,148.0366
YCTN,-37.6133,141.3617
YCTS,-20.1333,139.4170
YCU,35.1178,111.0340
YCUA,-33.2780,148.7687
YCUD,-25.5900,141.5080
YCUE,-27.4507,117.9177
YCUN,-31.6222,117.2167
YCUR,-35.9269,148.3925
YCUS,-34.2151,135.6345
YCUT,-32.9594,142.0556
YCVA,-33.7103,138.5849
YCVG,-34.6923,138.5809
YCVS,-30.4854,115.0856
YCW,49.1532,-121.9393
YCWA,-22.9667,118.8133
YCWE,-11.0032,136.7594
YCWH,-29.9572,134.1518
YCWI,-27.7117,138.3280
YCWL,-33.6667,136.8920
YCWN,-26.4667,143.3500
YCWO,-37.8528,142.6210
YCWR,-33.8469,148.6480
YCWW,-33.5428,148.6630
YCWY,-21.7946,117.7550
YCXA,-25.9773,153.0038
YCY,70.4861,-68.5167
YCYT,-17.3833,144.4500
YCZ,50.3311,-115.8737
YDA,64.0431,-139.1280
YDAG,-17.9407,143.5950
YDAJ,-21.7083,139.5330
YDAL,-34.5667,146.1830
YDAR,-42.5719,148.0707
YDAY,-27.1585,151.2634
YDB,61.3711,-139.0410
YDBI,-28.5879,148.2172
YDBR,-16.0474,142.3944
YDBY,-17.3719,123.6622
YDC,53.2658,-114.9600
YDDF,-16.0521,143.0133
YDDY,-13.8353,131.1860
YDEA,-13.6687,134.2911
YDEG,-37.0614,148.9420
YDEK,-34.9450,117.3970
YDER,-37.9342,143.2278
YDEV,-21.2167,140.2330
YDF,49.2082,-57.3961
YDFD,-31.4217,152.7583
YDG,44.5458,-65.7854
YDGA,-27.8297,117.3164
YDGI,-28.1333,140.8820
YDGN,-15.3864,126.3022
YDGR,-27.7914,116.9933
YDGT,-25.2675,116.2214
YDGU,-25.5584,119.2875
YDGY,-20.1817,119.1978
YDHD,-26.0072,113.1591
YDHL,-12.4130,136.3866
YDIM,-17.1287,145.0958
YDIX,-15.1175,143.3160
YDJ,58.6625,-103.5380
YDKG,-27.6024,122.3357
YDKI,-17.9391,146.1414
YDL,58.4222,-130.0320
YDLC,-26.6421,149.7300
YDLD,-22.4586,134.8840
YDLH,-26.4230,135.5093
YDLK,-29.0133,138.4810
YDLL,-36.8500,143.7000
YDLO,-27.8736,121.2717
YDLQ,-35.5594,144.9460
YDLT,-16.9917,141.3170
YDLV,-12.5500,130.6850
YDLW,-16.2647,133.3834
YDM,61.9706,-132.4230
YDME,-30.4017,119.8300
YDMF,-29.6674,119.2922
YDMG,-17.9403,138.8220
YDMN,-13.7498,130.6939
YDMR,-15.6200,131.6370
YDN,51.1008,-100.0520
YDNB,-22.0659,146.2441
YDNI,-9.5792,143.7803
YDNK,-32.8833,143.5830
YDNR,-30.6581,150.8750
YDNV,-28.0941,144.3650
YDO,48.7785,-72.3750
YDOC,-32.6501,151.2090
YDOD,-36.3603,143.0080
YDON,-31.1698,117.0470
YDOO,-18.7088,140.5538
YDOP,-19.6021,146.8432
YDOR,-16.5537,141.8238
YDP,56.5508,-61.6822
YDPD,-24.1500,141.1080
YDPO,-41.1697,146.4300
YDPR,-22.6167,135.2000
YDPS,-27.8833,120.0830
YDPT,-31.5722,125.1870
YDPW,-24.2980,134.1433
YDQ,55.7412,-120.1833
YDRA,-29.2981,114.9273
YDRC,-25.2690,115.8674
YDRD,-15.7136,126.3811
YDRG,-23.7372,149.6647
YDRH,-27.0750,141.9000
YDRI,-25.6850,140.2280
YDRL,-26.4358,133.2600
YDRN,-38.2090,145.8311
YDRS,-38.1982,144.6220
YDT,49.0743,-123.0069
YDU,60.2919,-102.5020
YDUK,-27.9780,122.2955
YDUM,-33.3333,117.7500
YDUN,-27.5190,153.4276
YDV,51.7846,-96.6923
YDVE,-32.2833,116.5500
YDVR,-24.8595,129.1222
YDW,60.3157,-103.1313
YDWF,-15.7467,131.9200
YDWU,-30.1998,116.6554
YDYD,-22.0833,135.3330
YDYS,-22.6222,148.3640
YEAB,-33.1373,146.4245
YEAT,-37.2158,146.4300
YEB,46.4212,-84.0965
YEC,28.3547,-108.9250
YECB,-18.3233,122.1281
YECH,-36.1572,144.7620
YECL,-31.7071,128.8772
YEDA,-28.7408,138.5890
YEDE,-37.0202,141.2669
YEDM,-23.7500,116.1000
YEE,44.6833,-79.9283
YEEB,-29.8325,115.2460
YEES,-32.5997,151.3400
YEG,53.3097,-113.5800
YEGA,-29.3112,145.8575
YEH,38.5881,106.5398
YEI,40.2552,29.5626
YEIN,-18.5033,144.0940
YEJI,-30.7695,120.3120
YEK,61.0942,-94.0708
YEL,46.3514,-82.5614
YELD,-12.0194,135.5710
YELE,-26.3674,118.0392
YELG,-31.8659,147.9780
YELK,-21.1725,135.4440
YELL,-17.5274,133.5299
YELM,-36.4902,144.6472
YELN,-33.6383,134.9000
YELS,-36.5512,145.8051
YELW,-37.2083,145.8330
YELZ,-13.7439,130.5049
YEM,45.8424,-81.8576
YEMG,-26.7000,143.2670
YEMJ,-28.6333,132.1830
YEML,-23.5675,148.1790
YEMP,-23.2552,150.8144
YEN,49.2103,-102.9660
YEO,51.0094,-2.6388
YEPL,-28.2947,141.1977
YEPR,-20.4333,135.2670
YEPT,-14.1728,130.3197
YEQ,-5.1097,143.9177
YEQO,-16.0083,127.9750
YER,56.0189,-87.6761
YERA,-25.5000,117.1670
YERH,-25.6176,121.5784
YERL,-25.2061,133.2542
YERN,-26.2633,132.1820
YERO,-25.5603,116.6602
YERU,-31.4345,139.4250
YES,30.7022,51.5430
YESC,-17.7250,139.4170
YESE,-20.9764,141.0066
YESP,-33.6844,121.8230
YET,53.5789,-116.4650
YETT,-25.0503,152.2211
YEU,79.9947,-85.8142
YEUA,-36.7437,145.5127
YEUD,-24.4435,115.6098
YEUL,-31.0316,148.1758
YEUO,-28.1667,145.0420
YEV,68.3042,-133.4830
YEVA,-7.5480,146.1880
YEVD,-29.1018,153.4193
YEVP,-27.0390,132.6886
YEWA,-22.4284,116.8879
YEWO,-30.2354,147.5170
YEXM,-22.0407,114.1027
YEY,48.5639,-78.2497
YEYD,-28.2047,134.4880
YFA,52.2035,-81.6952
YFB,63.7564,-68.5558
YFBS,-33.3636,147.9350
YFC,45.8687,-66.5299
YFCK,-38.7086,146.0544
YFCU,-21.3000,116.1330
YFDF,-22.2908,119.4371
YFDN,-35.0117,147.3740
YFE,48.7461,-69.0972
YFFD,-32.5299,137.8527
YFFT,-33.8468,138.7774
YFG,54.5539,-71.1733
YFH,51.5619,-87.9078
YFI,57.2758,-110.9767
YFIL,-35.6589,145.5612
YFJ,64.1908,-114.0770
YFL,62.7000,-109.1670
YFLI,-40.0917,147.9930
YFLO,-18.2978,128.4559
YFLS,-33.7310,134.5010
YFNE,-25.5947,134.5830
YFO,54.6781,-101.6820
YFOR,-25.3333,118.3670
YFR,61.1808,-113.6900
YFRD,-31.2167,139.7500
YFRG,-26.7750,132.0170
YFRI,-42.0000,148.2590
YFRK,-34.4248,117.0263
YFRT,-30.8366,128.1128
YFRV,-15.1647,127.8401
YFS,61.7602,-121.2370
YFSA,-18.5866,143.5659
YFSK,-37.6781,144.2208
YFST,-32.2025,152.4811
YFTA,-32.5800,119.7030
YFTN,-29.9092,139.4740
YFTZ,-18.1836,125.5598
YFVW,-32.7907,148.7238
YFWY,-13.9808,127.1810
YFX,52.3728,-55.6739
YGA,29.3567,106.0104
YGAD,-32.2408,115.6851
YGAH,-30.1258,149.4346
YGAM,-16.5441,143.6682
YGAN,-13.0479,135.9529
YGAR,-23.7916,113.5289
YGAS,-27.5895,152.2570
YGAW,-34.5999,138.7191
YGAY,-25.6159,151.6206
YGB,49.6943,-124.5181
YGBI,-11.6500,133.3820
YGBO,-37.5659,149.9111
YGBW,-35.9667,144.3815
YGCR,-32.0533,151.9761
YGD,43.7669,-81.7106
YGDA,-29.0745,147.3870
YGDH,-30.9575,150.2490
YGDI,-28.5214,150.3200
YGDN,-18.6781,128.5920
YGDO,-35.0505,149.2559
YGDR,-23.2867,134.4400
YGDS,-18.6250,139.2330
YGDV,-20.2493,142.4393
YGDW,-26.9483,133.6070
YGE,50.0994,-125.0235
YGEL,-28.7961,114.7070
YGEN,-22.8220,150.3327
YGFN,-29.7548,153.0312
YGG,48.8545,-123.4969
YGGE,-28.7649,116.9727
YGGG,-32.2987,149.5596
YGGI,-33.9964,145.7162
YGGL,-14.8667,143.2830
YGGO,-31.2987,150.9206
YGGS,-19.7100,144.3730
YGH,66.2407,-128.6478
YGHS,-23.8257,113.5305
YGIA,-22.5812,120.0355
YGIB,-16.4187,126.4457
YGID,-27.2700,119.4050
YGIF,-24.0500,116.2170
YGIG,-31.4653,115.8630
YGIL,-31.6971,148.6365
YGIR,-22.6800,114.3711
YGJ,35.4922,133.2360
YGK,44.2253,-76.5969
YGKL,-23.1846,150.9416
YGL,53.6253,-77.7042
YGLA,-23.8698,151.2254
YGLB,-34.8103,149.7260
YGLD,-30.9816,135.7777
YGLE,-24.8083,139.6000
YGLI,-29.6760,151.6912
YGLN,-31.6206,148.1988
YGLO,-22.8883,138.8250
YGLP,-19.1418,137.8741
YGLS,-25.0437,128.2960
YGLY,-25.2833,122.0500
YGM,50.6281,-97.0433
YGMD,-12.1000,133.6670
YGMP,-37.0483,142.2704
YGMT,-27.7636,151.9255
YGN,-3.4574,142.5400
YGNA,-20.1000,140.3670
YGNE,-38.1650,144.1075
YGNF,-34.0000,148.1330
YGNO,-23.7581,148.5360
YGNR,-18.4766,141.1137
YGNV,-18.9966,145.0136
YGNW,-33.9783,118.0128
YGO,54.5577,-94.4901
YGOM,-31.3599,116.8913
YGON,-19.7726,139.4042
YGP,-4.0177,143.2174
YGPI,-23.2905,119.1482
YGPR,-19.7000,139.3670
YGPT,-11.3997,130.4256
YGQ,49.7783,-86.9394
YGR,47.4252,-61.7786
YGRL,-37.8422,148.0000
YGRM,-28.0345,123.8151
YGRS,-28.7633,122.4383
YGRU,-18.0833,145.4000
YGSC,-25.0546,115.2026
YGSD,-31.5238,115.9404
YGSN,-29.6068,117.4018
YGT,69.3647,-81.8161
YGTC,-22.9709,134.2474
YGTE,-13.9724,136.4586
YGTH,-34.2508,146.0670
YGTN,-18.3027,143.5309
YGTO,-41.0795,146.8391
YGUL,-28.6462,116.3102
YGUW,-17.9500,145.1670
YGV,50.2819,-63.6114
YGVE,-43.2316,147.0002
YGW,55.2819,-77.7653
YGWA,-35.4801,138.7443
YGWD,-25.1880,142.6888
YGX,56.3571,-94.7115
YGYM,-26.2901,152.7030
YGZ,76.4258,-82.9086
YHA,52.5281,-56.2861
YHAA,-23.4550,131.8530
YHAB,-20.1039,148.4459
YHAE,-34.5628,148.3927
YHAG,-31.0064,126.0777
YHAL,-35.1443,149.0430
YHAW,-31.8559,138.4681
YHAY,-34.5314,144.8300
YHB,52.8167,-102.3110
YHBA,-25.3201,152.8807
YHBK,-35.6801,147.3224
YHBR,-16.4897,130.6303
YHBY,-24.5840,133.2360
YHC,51.6697,-128.0818
YHCS,-18.9586,138.0622
YHCT,-31.2403,151.4320
YHD,49.8317,-92.7442
YHDD,-15.2193,134.0712
YHDY,-21.3333,138.2830
YHE,49.3689,-121.4950
YHEC,-27.7675,153.3394
YHEG,-17.4556,138.3489
YHEW,-23.2220,150.6031
YHF,49.7142,-83.6861
YHG,52.7658,-56.1124
YHGR,-24.4493,133.7087
YHGS,-30.7166,129.5081
YHH,50.0500,-125.2500
YHHY,-16.4241,143.1453
YHI,70.7628,-117.8060
YHID,-10.5856,142.2928
YHIL,-21.7183,119.4403
YHJ,28.7010,116.1077
YHK,68.6356,-95.8497
YHKT,-22.9433,135.4470
YHLC,-18.2339,127.6700
YHLG,-19.6425,145.7970
YHLM,-33.2639,116.8194
YHLN,-18.4389,133.8784
YHLS,-33.4933,145.5230
YHM,43.1735,-79.9312
YHMB,-23.9265,132.8078
YHML,-37.6489,142.0650
YHMT,-26.7200,135.0730
YHN,49.1931,-84.7589
YHO,55.4488,-60.2281
YHOA,-12.0950,135.3620
YHON,-31.7536,140.6650
YHOO,-18.3367,130.6380
YHOT,-37.0475,147.3340
YHOV,-15.5459,134.0956
YHOY,-22.2738,150.0403
YHP,52.1133,-94.2556
YHPE,-33.9000,120.1580
YHPN,-35.7153,142.3600
YHPV,-15.2923,145.1035
YHR,50.4683,-59.6378
YHRD,-28.9963,144.4528
YHRG,-31.4660,147.8955
YHS,49.4606,-123.7190
YHSB,-25.2167,134.2670
YHSL,-25.3500,118.6170
YHSM,-36.6697,142.1730
YHT,60.7892,-137.5460
YHTA,-32.1425,135.0990
YHTL,-11.7369,142.5770
YHTN,-17.4333,145.4000
YHTR,-40.5227,144.7415
YHTS,-22.9850,134.9180
YHU,45.5175,-73.4169
YHUG,-20.8150,144.2250
YHVH,-20.6834,146.6389
YHY,60.8397,-115.7830
YHYD,-32.4333,118.8670
YHYL,-34.0292,138.5242
YHZ,44.8808,-63.5086
YIA,-7.9053,110.0573
YIB,48.7739,-91.6386
YIBO,-21.2876,118.8825
YIC,27.8025,114.3062
YIDK,-26.9654,133.3220
YIDR,-25.0633,133.7330
YIE,47.3106,119.9117
YIF,51.2117,-58.6583
YIFF,-22.2367,148.4331
YIFL,-17.5594,146.0120
YIFY,-18.9000,141.2170
YIG,50.3923,-125.1372
YIGM,-18.6641,146.1458
YIGR,-29.6333,134.7930
YIH,30.5541,111.4826
YIK,62.4173,-77.9253
YIKL,-22.7633,136.1630
YIKM,-16.2292,141.4346
YILA,-36.4562,146.4331
YILF,-23.4758,144.5298
YILI,-3.5322,142.1645
YILW,-28.4188,151.0955
YIMA,-25.1310,132.5657
YIMB,-33.0932,136.4663
